storyPriority,storyType,storyTitle,storyPoints,userPreviousSuccessRate,completed,userSkills,skills,tags
4,2,Task: Implement a load balancer for high traffic using HAProxy,8.52265448677707,0.5897602178240962,False,"['Load Balancer', 'API Integration', 'Cloud Computing']","['Load Balancer', 'Implementation', 'Task']","['Backend', 'Load Balancer', 'Implementation']"
5,2,Task: Implement a load balancer,7.417088308304196,0.6085013932172927,False,"['Load Balancer', 'API Integration', 'Cloud Computing']","['Load Balancer', 'Implementation', 'Task']","['Backend', 'Load Balancer', 'Implementation']"
3,4,Bug: Fix login issue on Android,8.52265448677707,0.571773951148883,True,"['Bug Fixing', 'Android Development', 'Authentication']","['Bug Fixing', 'Login Issue', 'Fix Bug']","['Backend', 'Bug Fix', 'Login']"
2,6,Refactor: Simplify code logic,4.516494382668547,0.6082711232498396,False,"['Code Optimization', 'Refactoring', 'Code Quality']","['Code Quality', 'Refactor', 'Simplification']","['Code Quality', 'Refactor', 'Simplification']"
4,3,Spike: Test new logging library,4.0360162568527445,0.5793502569603534,False,"['Logging Library', 'Testing', 'Performance Optimization']","['Logging', 'Library', 'Test']","['Performance', 'Logging', 'Test']"
2,1,Task: Develop a web application for social media,6.6,0.654,False,"['Web App Development', 'Social Media', 'JavaScript']","['Web App', 'Development', 'Social Media']","['Web App', 'Development', 'Social Media']"
0,0,User story: Improve scalability,3.108262224589284,0.8765938390130226,True,"['Scalability', 'System Design', 'Cloud Computing']","['Scalability', 'Improvement', 'User Story']","['Scalability', 'Improvement', 'User']"
4,6,Refactor: Optimize database indexing,6.617590542673959,0.6361458529338566,False,"['Database Optimization', 'Indexing', 'Database Performance']","['Database', 'Refactor', 'Optimization']","['Database', 'Refactor', 'Optimization']"
5,4,Bug: Fix database issue on MySQL,8.840797515010772,0.5644233582302959,True,"['Bug Fixing', 'MySQL Development', 'Database Administration']","['Bug Fixing', 'Database Issue', 'Fix Bug']","['Backend', 'Bug Fix', 'Database']"
3,4,Bug: Fix UI issue in React application,10.1,0.633,True,"['Bug Fixing', 'UI', 'React']","['Bug Fixing', 'UI', 'Issue']","['Frontend', 'Bug Fix', 'UI']"
2,1,Task: Develop a web application for online shopping,8.33608032711598,0.6357281997279124,False,"['Web App Development', 'Online Shopping', 'JavaScript']","['Web App', 'Development', 'Shopping']","['Web App', 'Development', 'Shopping']"
0,0,User story: Improve user interface,2.0048800786734637,0.9398574310792284,True,"['UI Design', 'User Experience', 'Interaction Design']","['User Experience', 'Improvement', 'User Story']","['User Experience', 'Improvement', 'User']"
4,4,Bug: Fix UI issue in React application,10.657520418211568,0.6210122691786552,True,"['Bug Fixing', 'UI', 'React']","['Bug Fixing', 'UI', 'Issue']","['Frontend', 'Bug Fix', 'UI']"
2,1,Task: Develop a chatbot for customer support,5.957928760115956,0.5513623218414957,False,"['Chatbot Development', 'NLP', 'Machine Learning']","['Chatbot', 'Development', 'Task']","['Frontend', 'Chatbot', 'Development']"
3,6,Refactor: Simplify API endpoints,5.113592692066241,0.6456123090787057,False,"['API Optimization', 'Endpoint Simplification', 'API Performance']","['API', 'Refactor', 'Simplification']","['API', 'Refactor', 'Simplification']"
4,4,Bug: Fix security vulnerability in React application,12.9,0.623,True,"['Bug Fixing', 'Security', 'React']","['Bug Fixing', 'Security', 'Vulnerability']","['Frontend', 'Bug Fix', 'Security']"
2,2,Fix login issue,2.105596990850805,0.8718606109405981,False,"['Python', 'Java', 'C++']","['Back-end Development', 'Login Issue', 'Fix Bug']","['Backend', 'Login', 'Bug Fix']"
2,0,User story: Improve performance,2.6906775045684963,0.8610954704901871,True,"['Performance Optimization', 'Algorithm Design', 'Data Structures']","['Performance', 'Improvement', 'User Story']","['Performance', 'Improvement', 'User']"
2,1,Task: Develop a web application for e-commerce,7.739570408665248,0.656779189703954,False,"['Web App Development', 'E-commerce', 'JavaScript']","['Web App', 'Development', 'E-commerce']","['Web App', 'Development', 'E-commerce']"
1,0,User story: Enhance accessibility,2.364868735981048,0.954492268038365,False,"['Accessibility', 'UI Design', 'UX']","['Accessibility', 'Enhancement', 'User Story']","['Accessibility', 'Enhance', 'User']"
1,1,Task: Develop a chatbot for customer service,6.98711217448946,0.5964319440956274,False,"['Chatbot Development', 'NLP', 'Machine Learning']","['Chatbot', 'Development', 'Task']","['Frontend', 'Chatbot', 'Development']"
1,5,Research: New machine learning algorithm,2.0048800786734637,0.9673271681045088,True,"['Research', 'Machine Learning', 'Deep Learning']","['Research', 'New Tech', 'Machine Learning']","['Research', 'Machine Learning', 'New Tech']"
3,4,Bug: Fix database issue on MySQL,9.224520150394005,0.5727205967633678,True,"['Bug Fixing', 'MySQL Development', 'Database Administration']","['Bug Fixing', 'Database Issue', 'Fix Bug']","['Backend', 'Bug Fix', 'Database']"
4,4,Bug: Fix security vulnerability in React application,12.98219229759549,0.5690007414038958,True,"['Bug Fixing', 'Security', 'React']","['Bug Fixing', 'Security', 'Vulnerability']","['Frontend', 'Bug Fix', 'Security']"
0,5,Research: New data storage solution,1.5828000621106288,0.969289292177743,True,"['Research', 'Data Storage', 'Cloud Computing']","['Research', 'New Tech', 'Data Storage']","['Research', 'Data Storage', 'New Tech']"
3,6,Refactor: Optimize database schema for performance using MySQL,9.2,0.679,False,"['Database Optimization', 'Schema Design', 'MySQL']","['Database', 'Refactor', 'Optimization']","['Database', 'Refactor', 'Optimization']"
2,5,Research new tech stack,4.431840173909761,0.4826825220156371,False,"['Research', 'Machine Learning', 'Data Science']","['Tech Stack', 'Research', 'New Tech']","['Research', 'Tech Stack', 'New Tech']"
3,6,Refactor: Optimize database schema for performance,7.9,0.673,False,"['Database Optimization', 'Schema Design', 'Database Performance']","['Database', 'Refactor', 'Optimization']","['Database', 'Refactor', 'Optimization']"
3,1,Task: Develop chatbot,6.534502511094919,0.5560269776946386,False,"['Chatbot Development', 'NLP', 'Machine Learning']","['Chatbot', 'Development', 'Task']","['Frontend', 'Chatbot', 'Development']"
0,0,User story: Improve performance,2.80746265446774,0.8737539021695679,True,"['Performance Optimization', 'Algorithm Design', 'Data Structures']","['Performance', 'Improvement', 'User Story']","['Performance', 'Improvement', 'User']"
0,0,User story: Improve user experience,1.8,0.982,True,"['UX Design', 'User Experience', 'Human-Computer Interaction']","['User Experience', 'Improvement', 'UX']","['User Experience', 'Improvement', 'UX']"
0,5,Research: New machine learning algorithm for recommender systems,4.4,0.982,True,"['Research', 'Machine Learning', 'Deep Learning']","['Research', 'New Tech', 'Machine Learning']","['Research', 'Machine Learning', 'New Tech']"
3,5,Research new tech stack,4.226760282938066,0.4493553206592564,False,"['Research', 'Machine Learning', 'Data Science']","['Tech Stack', 'Research', 'New Tech']","['Research', 'Tech Stack', 'New Tech']"
4,1,Task: Develop chatbot,6.8433261723759164,0.5443409981969854,False,"['Chatbot Development', 'NLP', 'Machine Learning']","['Chatbot', 'Development', 'Task']","['Frontend', 'Chatbot', 'Development']"
1,5,Research: New machine learning algorithm for image processing,2.7867731297316567,0.9170713407279024,True,"['Research', 'Machine Learning', 'Deep Learning']","['Research', 'New Tech', 'Machine Learning']","['Research', 'Machine Learning', 'New Tech']"
3,2,Task: Implement a load balancer for high traffic using Azure,10.964391412275768,0.6266055668997907,False,"['Load Balancer', 'API Integration', 'Cloud Computing']","['Load Balancer', 'Implementation', 'Task']","['Backend', 'Load Balancer', 'Implementation']"
1,0,User story: Enhance accessibility,2.2,0.933,True,"['Accessibility', 'UI Design', 'User Experience']","['Accessibility', 'Enhancement', 'User Story']","['Accessibility', 'Enhancement', 'User']"
1,6,Refactor: Simplify database queries,4.228207507179066,0.6120028479323539,True,"['Database Optimization', 'Query Simplification', 'SQL']","['Database', 'Refactor', 'Simplification']","['Database', 'Refactor', 'Simplification']"
1,5,Research: New AI-powered chatbot for customer support using Rasa,5.093068133647511,0.919870134239788,True,"['Research', 'Chatbot Development', 'NLP']","['Research', 'New Tech', 'Chatbot']","['Research', 'Chatbot', 'New Tech']"
2,1,Task: Develop a desktop application for Windows,7.4,0.645,False,"['Desktop App Development', 'Windows', 'Visual Studio']","['Desktop App', 'Development', 'Windows']","['Desktop App', 'Development', 'Windows']"
3,6,Refactor: Simplify database queries,4.226760282938066,0.625626818397542,False,"['Database Optimization', 'Query Simplification', 'Database Performance']","['Database', 'Refactor', 'Simplification']","['Database', 'Refactor', 'Simplification']"
3,3,Spike: Test new caching library,3.5,0.622,False,"['Caching Library', 'Testing', 'Performance Optimization']","['Caching', 'Library', 'Test']","['Performance', 'Caching', 'Test']"
4,6,Refactor database schema,5.937591826032046,0.5964004560782408,True,"['SQL', 'MongoDB', 'PostgreSQL']","['Database Schema', 'Refactoring', 'Database Design']","['Database', 'Refactor', 'Schema']"
0,0,User story: Improve user experience,1.8114686926877428,0.8968839936735565,True,"['UX Design', 'User Experience', 'Human-Computer Interaction']","['User Experience', 'Improvement', 'UX']","['User Experience', 'Improvement', 'UX']"
0,5,Research: New AI-powered chatbot for customer support,5.0649601987540125,0.9683082301411258,True,"['Research', 'Chatbot Development', 'NLP']","['Research', 'New Tech', 'Chatbot']","['Research', 'Chatbot', 'New Tech']"
3,1,Task: Develop a chatbot for customer service,6.517324019300112,0.561360849389549,False,"['Chatbot Development', 'NLP', 'Machine Learning']","['Chatbot', 'Development', 'Task']","['Frontend', 'Chatbot', 'Development']"
3,6,Refactor: Simplify database queries for performance,4.8,0.686,False,"['Database Optimization', 'Query Simplification', 'Database Performance']","['Database', 'Refactor', 'Simplification']","['Database', 'Refactor', 'Simplification']"
1,2,Fix login issue,2.2573747025273643,0.9263302200878126,False,"['Python', 'Java', 'C++']","['Back-end Development', 'Login Issue', 'Fix Bug']","['Backend', 'Login', 'Bug Fix']"
0,2,Task: Implement a content delivery network for high traffic using Google Cloud,8.252246266688605,0.8466511834372575,True,"['CDN', 'API Integration', 'Cloud Computing']","['CDN', 'Implementation', 'Task']","['Backend', 'CDN', 'Implementation']"
1,3,Epic: Implement a microservices architecture for scalability,9.5,0.931,False,"['Microservices', 'Cloud Computing', 'API Integration']","['Microservices', 'Architecture', 'Scalability']","['Backend', 'Scalability', 'Architecture']"
2,1,Task: Develop a mobile app for iOS,5.736317526844519,0.5836139225635465,False,"['Mobile App Development', 'iOS', 'Swift']","['Mobile App', 'Development', 'iOS']","['Mobile App', 'Development', 'iOS']"
4,4,Bug: Fix security issue in Node.js application,13.4,0.622,True,"['Bug Fixing', 'Security', 'Node.js']","['Bug Fixing', 'Security', 'Issue']","['Frontend', 'Bug Fix', 'Security']"
2,1,Task: Develop a game for iOS,8.707016709748403,0.7674158066525527,False,"['Game Development', 'iOS', 'Swift']","['Game', 'Development', 'iOS']","['Game', 'Development', 'iOS']"
0,0,User story: Improve accessibility,2.472362769434732,0.9645501423064192,True,"['Accessibility', 'UI Design', 'UX']","['Accessibility', 'Improvement', 'User Story']","['Accessibility', 'Improvement', 'User']"
1,1,Task: Develop a game for iOS,8.707016709748403,0.7674158066525527,False,"['Game Development', 'iOS', 'Swift']","['Game', 'Development', 'iOS']","['Game', 'Development', 'iOS']"
2,1,Task: Develop a desktop application for Windows,7.808480306412436,0.6327850136180609,False,"['Desktop App Development', 'Windows', 'Visual Studio']","['Desktop App', 'Development', 'Windows']","['Desktop App', 'Development', 'Windows']"
3,6,Refactor: Improve code organization,4.708685632994869,0.607338192079211,True,"['Code Organization', 'Refactoring', 'Code Quality']","['Code Quality', 'Refactor', 'Organization']","['Code Quality', 'Refactor', 'Organization']"
1,6,Refactor: Improve code quality,3.4594425058737808,0.6101369855910967,True,"['Code Review', 'Refactoring', 'Code Quality']","['Code Quality', 'Refactor', 'Improvement']","['Code Quality', 'Refactor', 'Improvement']"
0,0,User story: Enhance accessibility,2.214017291062797,0.8667443075317771,False,"['Accessibility', 'UI Design', 'UX']","['Accessibility', 'Enhancement', 'User Story']","['Accessibility', 'Enhance', 'User']"
3,2,Task: Implement notification system,5.535043227656992,0.4767550353336013,False,"['Notification System', 'API Integration', 'Cloud Computing']","['Notification', 'System', 'Task']","['Backend', 'Notification', 'System']"
1,0,User story: Improve user experience,1.8114686926877428,0.8968839936735565,True,"['UX Design', 'User Experience', 'Human-Computer Interaction']","['User Experience', 'Improvement', 'UX']","['User Experience', 'Improvement', 'UX']"
5,4,Bug: Fix database connection issue on PostgreSQL,12.254319813719976,0.6225824171925689,True,"['Bug Fixing', 'Database Administration', 'PostgreSQL']","['Bug Fixing', 'Database Issue', 'Fix Bug']","['Backend', 'Bug Fix', 'Database']"
2,6,Refactor: Optimize database schema for performance using MySQL,9.224520150394005,0.642772372235251,False,"['Database Optimization', 'Schema Design', 'MySQL']","['Database', 'Refactor', 'Optimization']","['Database', 'Refactor', 'Optimization']"
0,2,Task: Implement a content delivery network,4.830583180500647,0.8429978881473449,True,"['CDN', 'API Integration', 'Cloud Computing']","['CDN', 'Implementation', 'Task']","['Backend', 'CDN', 'Implementation']"
0,3,Epic: Develop a machine learning pipeline for predictive analytics,11.28687351263682,0.9373938817826724,False,"['Machine Learning', 'Pipeline Development', 'Analytics']","['Machine Learning', 'Pipeline', 'Analytics']","['Machine Learning', 'Pipeline', 'Analytics']"
2,0,User story: Improve performance,2.817840188625377,0.8429978881473449,True,"['Performance Optimization', 'Algorithm Design', 'Data Structures']","['Performance', 'Improvement', 'User Story']","['Performance', 'Improvement', 'User']"
