storyType,storyPriority,storyTitle,storyPoints,userPreviousSuccessRate,userAverageSpentHours,completed,userSkills,skills,tags
1,3,API Endpoint Refactoring,20,1.0,13.903786,True,[],[],"['API', 'Refactoring', 'Performance']"
1,3,API Documentation,15,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']",[],"['API', 'Documentation', 'User Authentication']"
0,3,API Endpoint Optimization,20,1.0,14.335423,True,['.NET'],[],"['backend', 'performance', 'optimization']"
0,3,Optimize database queries,20,1.0,13.903786,True,[],[],"['database', 'queries', 'performance', 'optimization']"
1,3,API Endpoint Optimization,25,1.0,13.903786,True,[],[],"['performance', 'optimization', 'api']"
0,3,API Documentation Update,20,1.0,13.903786,True,[],[],"['API', 'Documentation', 'Backend', 'Refactor']"
0,3,API Endpoint Documentation,5,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']",[],"['documentation', 'API', 'Swagger']"
0,3,Frontend UI Enhancement,20,1.0,14.339683,True,[],[],"['Frontend', 'UI Enhancement', 'Accessibility']"
1,2,First story,10,1.0,14.335423,True,['.NET'],[],['Tag']
1,3,Optimize Database Queries,20,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']",[],"['database', 'performance', 'optimization']"
1,3,Frontend Task Optimization,20,1.0,13.903786,True,[],[],"['optimization', 'performance', 'frontend']"
0,3,Implement API Endpoint,20,1.0,14.339683,True,[],[],"['API', 'Authentication', 'Security']"
0,3,Backend API Integration,20,1.0,14.339683,True,[],[],"['API', 'Security', 'Authentication']"
0,3,User Authentication API,20,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']",[],"['API', 'Authentication', 'Security']"
0,3,Backend Task,15,1.0,14.339683,True,[],[],"['backend', 'api', 'security']"
0,3,User authentication API,25,1.0,13.903786,True,[],[],"['API', 'Authentication', 'Security', 'User Management']"
0,3,Backend API Integration,20,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']",[],"['api', 'integration', 'nodejs', 'expressjs', 'security', 'error-handling']"
0,2,Optimize Database Queries,20,1.0,14.335423,True,['.NET'],[],"['database', 'performance', 'optimization']"
1,2,This is a backend project and needs sql skills,2,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Backend', 'SQL Server']","['load', 'optimization', 'server']"
6,4,Resolve logout session bug,13,1.0,14.335423,False,['.NET'],"['Backend', 'Python']","['critical', 'bug']"
4,3,Optimize database queries,13,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database', 'queries']"
4,3,Refactor authentication module,3,1.0,14.455538,False,[],"['Java', 'Backend']","['refactoring', 'security', 'authentication']"
2,1,Fix styling issues on dashboard,4,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['styling', 'frontend', 'UI']"
5,0,Refactor authentication module,8,1.0,14.335423,False,['.NET'],"['Java', 'Backend']","['authentication', 'security']"
6,2,Refactor authentication module,7,1.0,14.339683,False,[],"['Java', 'Backend']","['authentication', 'security']"
3,0,Create API endpoint for user data,1,1.0,14.601895,False,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend']"
4,2,Enhance user profile settings,3,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'UX']"
2,1,Add unit tests for services,3,1.0,14.339683,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'QA']"
0,3,Optimize database queries,11,1.0,14.455538,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization', 'database']"
1,2,Add unit tests for services,3,1.0,14.601895,True,[],"['C#', 'Testing', 'Python']","['unit-tests', 'QA']"
5,1,Design new landing page,9,1.0,14.601895,False,[],"['Frontent', 'Vue.js', 'React']","['design', 'frontend', 'responsive']"
6,2,Implement login functionality,12,1.0,14.339683,False,[],"['C#', 'Backend', '.NET']","['login', 'authentication', 'backend']"
5,1,Fix styling issues on dashboard,12,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['UI', 'styling']"
6,4,Optimize database queries,3,1.0,14.339683,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database']"
1,2,Backend Task,20,1.0,13.903786,True,[],[],"['backend', 'API', 'security', 'testing']"
6,4,Create API endpoint for user data,9,1.0,13.903786,False,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'backend']"
6,1,Resolve logout session bug,11,1.0,14.335423,True,['.NET'],"['Backend', 'Python']","['sessions', 'bug']"
6,1,Optimize database queries,12,1.0,14.335423,True,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database']"
0,3,Backend Task Optimization,25,1.0,14.339683,True,[],[],"['backend', 'optimization', 'performance']"
6,4,Resolve logout session bug,5,1.0,14.339683,False,[],"['Backend', 'Python']","['critical', 'bug']"
6,4,Design new landing page,13,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'Vue.js', 'React']","['frontend', 'design']"
4,2,Optimize database queries,6,1.0,13.903786,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'optimization', 'database']"
2,2,Design new landing page,8,1.0,14.455538,True,[],"['Frontent', 'Vue.js', 'React']","['design', 'frontend']"
4,1,Optimize database queries,11,1.0,14.339683,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database', 'optimization']"
5,1,Set up CI/CD pipeline,9,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['CI/CD', 'deployment', 'automation']"
5,4,Implement login functionality,2,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Backend', '.NET']","['authentication', 'login', 'backend']"
2,3,Set up CI/CD pipeline,11,1.0,14.601895,False,[],"['Cloud engineering', 'Devops']","['automation', 'deployment', 'CI/CD']"
2,2,Set up CI/CD pipeline,5,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'CI/CD', 'automation']"
0,3,Refactor authentication module,6,1.0,14.339683,True,[],"['Java', 'Backend']","['refactoring', 'authentication', 'security']"
6,2,Fix styling issues on dashboard,10,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['styling', 'UI']"
3,2,Implement login functionality,1,1.0,14.335423,False,['.NET'],"['C#', 'Backend', '.NET']","['backend', 'login']"
0,2,Set up CI/CD pipeline,1,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Cloud engineering', 'Devops']","['CI/CD', 'deployment', 'automation']"
4,1,Resolve logout session bug,10,1.0,13.903786,False,[],"['Backend', 'Python']","['sessions', 'bug', 'critical']"
1,3,Resolve logout session bug,10,1.0,14.339683,True,[],"['Backend', 'Python']","['critical', 'bug']"
2,4,Resolve logout session bug,7,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['sessions', 'critical']"
2,2,Create API endpoint for user data,7,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'user-data']"
2,0,Fix styling issues on dashboard,9,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling']"
1,2,Refactor authentication module,9,1.0,14.601895,False,[],"['Java', 'Backend']","['authentication', 'refactoring']"
1,2,Enhance user profile settings,6,1.0,13.903786,False,[],"['Frontent', 'JavaScript']","['enhancements', 'UX']"
5,1,Design new landing page,4,1.0,14.601895,True,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'design']"
1,2,Backend Task Optimization,15,1.0,14.335423,True,['.NET'],[],"['backend', 'optimization', 'database']"
4,0,Resolve logout session bug,7,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['critical', 'bug', 'sessions']"
6,1,Create API endpoint for user data,12,1.0,14.455538,False,[],"['Backend', 'SQL Server', 'Node.js']","['user-data', 'API', 'backend']"
2,4,Design new landing page,5,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'Vue.js', 'React']","['design', 'frontend', 'responsive']"
3,3,Refactor authentication module,4,1.0,14.601895,True,[],"['Java', 'Backend']","['refactoring', 'authentication']"
2,1,Fix styling issues on dashboard,3,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['styling', 'UI']"
0,0,Refactor authentication module,7,1.0,14.335423,False,['.NET'],"['Java', 'Backend']","['authentication', 'security']"
3,3,Set up CI/CD pipeline,13,1.0,13.903786,False,[],"['Cloud engineering', 'Devops']","['automation', 'deployment', 'CI/CD']"
2,2,Design new landing page,10,1.0,14.601895,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
3,2,Add unit tests for services,8,1.0,13.903786,True,[],"['C#', 'Testing', 'Python']","['unit-tests', 'testing']"
1,0,Enhance user profile settings,5,1.0,14.335423,False,['.NET'],"['Frontent', 'JavaScript']","['enhancements', 'UX']"
5,3,Enhance user profile settings,9,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'profile']"
0,3,Refactor authentication module,6,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['refactoring', 'authentication']"
5,4,Implement login functionality,5,1.0,14.339683,False,[],"['C#', 'Backend', '.NET']","['authentication', 'backend', 'login']"
5,2,Enhance user profile settings,5,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'profile', 'UX']"
0,3,Create API endpoint for user data,9,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'API']"
1,1,Optimize database queries,3,1.0,13.903786,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries', 'optimization']"
4,2,Add unit tests for services,10,1.0,14.455538,False,[],"['C#', 'Testing', 'Python']","['QA', 'unit-tests']"
0,2,Set up CI/CD pipeline,1,0.99674267,13.545603,True,"['C++', 'Cloud engineering', 'C', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'automation']"
0,0,Refactor authentication module,2,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['refactoring', 'security', 'authentication']"
3,0,Implement login functionality,7,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Backend', '.NET']","['authentication', 'backend', 'login']"
1,0,Implement login functionality,8,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Backend', '.NET']","['login', 'authentication']"
0,3,Set up CI/CD pipeline,13,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Cloud engineering', 'Devops']","['deployment', 'automation']"
0,4,Add unit tests for services,8,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Testing', 'Python']","['QA', 'unit-tests', 'testing']"
0,1,Set up CI/CD pipeline,1,1.0,14.455538,False,[],"['Cloud engineering', 'Devops']","['deployment', 'automation']"
2,4,Optimize database queries,10,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['optimization', 'database']"
2,3,Enhance user profile settings,5,1.0,14.601895,False,[],"['Frontent', 'JavaScript']","['UX', 'profile']"
0,3,Implement user authentication for backend API,20,1.0,14.335423,True,['.NET'],[],"['backend', 'authentication', 'API']"
6,1,Fix styling issues on dashboard,10,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling']"
5,2,Implement login functionality,4,1.0,13.903786,False,[],"['C#', 'Backend', '.NET']","['backend', 'authentication', 'login']"
2,4,Set up CI/CD pipeline,1,1.0,14.455538,True,[],"['Cloud engineering', 'Devops']","['CI/CD', 'deployment']"
1,0,Resolve logout session bug,8,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['sessions', 'critical']"
6,2,Enhance user profile settings,2,1.0,14.455538,False,[],"['Frontent', 'JavaScript']","['UX', 'enhancements', 'profile']"
3,2,Set up CI/CD pipeline,4,1.0,14.455538,True,[],"['Cloud engineering', 'Devops']","['deployment', 'automation', 'CI/CD']"
1,1,Fix styling issues on dashboard,11,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Frontent', 'JavaScript']","['UI', 'styling', 'frontend']"
1,3,Design new landing page,4,1.0,14.601895,False,[],"['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
5,3,Optimize database queries,7,1.0,14.601895,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database']"
0,4,Enhance user profile settings,12,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['Frontent', 'JavaScript']","['enhancements', 'UX', 'profile']"
1,1,Implement login functionality,4,1.0,14.455538,False,[],"['C#', 'Backend', '.NET']","['backend', 'authentication', 'login']"
2,4,Fix styling issues on dashboard,12,1.0,14.601895,True,[],"['Frontent', 'JavaScript']","['frontend', 'styling']"
1,0,Add unit tests for services,6,1.0,14.335423,False,['.NET'],"['C#', 'Testing', 'Python']","['testing', 'unit-tests']"
2,0,Enhance user profile settings,3,1.0,13.903786,False,[],"['Frontent', 'JavaScript']","['enhancements', 'profile']"
3,1,Design new landing page,5,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'Vue.js', 'React']","['responsive', 'design', 'frontend']"
2,0,Add unit tests for services,8,1.0,14.455538,False,[],"['C#', 'Testing', 'Python']","['unit-tests', 'testing']"
2,0,Optimize database queries,12,1.0,13.903786,False,[],"['NoSQL', 'Relational databases', 'MySQL']","['database', 'queries', 'optimization']"
1,0,Implement login functionality,5,1.0,14.339683,False,[],"['C#', 'Backend', '.NET']","['login', 'backend', 'authentication']"
2,1,Implement login functionality,7,1.0,13.903786,False,[],"['C#', 'Backend', '.NET']","['authentication', 'backend']"
0,3,Fix styling issues on dashboard,1,1.0,13.903786,False,[],"['Frontent', 'JavaScript']","['styling', 'UI']"
0,3,Backend API Integration,30,1.0,13.903786,True,[],[],"['API', 'Backend', 'Integration']"
0,2,Optimize database queries,9,1.0,14.250814,True,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['NoSQL', 'Relational databases', 'MySQL']","['database', 'optimization']"
3,4,Resolve logout session bug,1,1.0,14.455538,True,[],"['Backend', 'Python']","['bug', 'sessions', 'critical']"
6,2,Add unit tests for services,9,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['C#', 'Testing', 'Python']","['testing', 'QA']"
3,0,Design new landing page,13,1.0,14.339683,True,[],"['Frontent', 'Vue.js', 'React']","['frontend', 'responsive']"
3,2,Implement login functionality,8,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['C#', 'Backend', '.NET']","['login', 'authentication', 'backend']"
1,1,Create API endpoint for user data,1,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'user-data']"
1,3,Resolve logout session bug,13,1.0,14.339683,False,[],"['Backend', 'Python']","['sessions', 'bug']"
3,1,Resolve logout session bug,3,1.0,14.250814,False,"['Java', 'Angular', 'Backend', 'Frontent', '.NET']","['Backend', 'Python']","['critical', 'bug']"
3,4,Add unit tests for services,2,1.0,14.262997,True,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Testing', 'Python']","['unit-tests', 'QA', 'testing']"
2,3,Create API endpoint for user data,1,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'SQL Server', 'Node.js']","['backend', 'API', 'user-data']"
6,1,Resolve logout session bug,2,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Backend', 'Python']","['critical', 'bug', 'sessions']"
6,2,Enhance user profile settings,5,1.0,14.339683,False,[],"['Frontent', 'JavaScript']","['enhancements', 'UX', 'profile']"
5,0,Design new landing page,9,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Frontent', 'Vue.js', 'React']","['frontend', 'design', 'responsive']"
4,4,Implement login functionality,9,1.0,14.335423,False,['.NET'],"['C#', 'Backend', '.NET']","['backend', 'authentication', 'login']"
0,3,Optimize database queries,8,1.0,14.335423,False,['.NET'],"['NoSQL', 'Relational databases', 'MySQL']","['queries', 'database']"
6,2,Create API endpoint for user data,5,1.0,13.903786,False,[],"['Backend', 'SQL Server', 'Node.js']","['backend', 'API', 'user-data']"
4,1,Refactor authentication module,9,0.99674267,13.545603,False,"['C++', 'Cloud engineering', 'C', '.NET']","['Java', 'Backend']","['security', 'authentication']"
3,2,Refactor authentication module,11,1.0,14.335423,True,['.NET'],"['Java', 'Backend']","['authentication', 'security', 'refactoring']"
6,1,Refactor authentication module,4,1.0,14.339683,False,[],"['Java', 'Backend']","['refactoring', 'authentication']"
6,0,Implement login functionality,13,1.0,14.262997,False,"['C#', 'Backend', 'Cloud engineering', 'MySQL', 'SQL Server', '.NET']","['C#', 'Backend', '.NET']","['backend', 'login', 'authentication']"
